4,2,What is your gender?,,Male^Female,X,,,,,
261,7,What was the cost?,,"Less than $10,000^$10,001 to $15,000^$15,001 to $20,000^$20,001 to $25,000^$25,001 to $30,000^$30,001 to $40,000^Over $40,0000",S,AVG,7500^12500^17500^22500^27500^35000^50000 ,,252,2
262,17,Which of the following motivated you to get a new vehicle? (Check all that apply),,"Financing deals/incentives were too good to pass up^My lease was up^My old car had high mileage^My old car was always in the repair shop^I was tired of my old car, I wanted something new^I wanted a vehicle with new ""tech toys"" (GPS, DVD, etc.)^I wanted a vehicle with better gas mileage^I wanted a vehicle with better safety features^I like the style of the new models^My significant other wanted a new car^Needed another car for my family^My old car ""died""^Needed more room^Car came packaged with internet connectivity^Car came packaged with satellite radio^Driver Assistance Package^Other (please specify)",M,,,,252,2
263,3,"Over the next 90 days (October, November and December), do you plan on spending more, the same or less on the following items than you would normally spend at this time of the year? Children's clothing",,More^Same^Less,S,,,,,
264,3,Women's Dress clothing,,More^Same^Less,S,,,,,
265,3,Women's Casual clothing,,More^Same^Less,S,,,,,
266,3,Men's Dress clothing,,More^Same^Less,S,,,,,
267,3,Men's Casual clothing,,More^Same^Less,S,,,,,
268,3,Shoes,,More^Same^Less,S,,,,,
269,3,Health and Beauty Aids,,More^Same^Less,S,,,,,
270,3,Going out to eat,,More^Same^Less,S,,,,,
271,3,Sporting goods,,More^Same^Less,S,,,,,
272,3,Toys,,More^Same^Less,S,,,,,
273,3,Electronics,,More^Same^Less,S,,,,,
274,3,CDs/DVDs/Videos/Books,,More^Same^Less,S,,,,,
275,3,Groceries,,More^Same^Less,S,,,,,
276,3,Home Improvement and Hardware supplies,,More^Same^Less,S,,,,,
277,3,Lawn and garden supplies,,More^Same^Less,S,,,,,
278,3,"Home furniture (chair, sofa, bed, etc.)",,More^Same^Less,S,,,,,
279,3,"Decorative home furnishings (lamps, pictures, etc.)",,More^Same^Less,S,,,,,
280,3,Candy,,More^Same^Less,S,,,,,
281,3,Beer/Wine/Alcohol,,More^Same^Less,S,,,,,
282,3,Linens/Bedding/Draperies,,More^Same^Less,S,,,,,
283,3,"Over the next 90 days (October, November and December), do you plan on spending more, the same or less than you normally would spend at this time of year shopping by Internet, Catalogue or TV-Home Shopping? Internet Shopping",,More^Same^Less,S,,,,,
284,3,Catalogue Shopping,,More^Same^Less,S,,,,,
285,3,TV-Home Shopping,,More^Same^Less,S,,,,,
286,3,Which of the following do you use most often? (Choose only one),,Smartphone^Cell Phone/Feature Phone (non-Smartphone)^None of the above,S,,,,,
287,17,What is your average mobile phone bill per month?,,$1-$10^$11-$20^$21-$30^$31-$40^$41-$50^$51-$60^$61-$70^$71-$80^$81-$90^$91-$100^$101-$125^$126-$150^$151-$175^$176-$200^$201-$225^$226-$250^$251 or more,S,AVG,5.5^15.5^25.5^35.5^45.5^55.5^65.5^75.5^85.5^95.5^113^138^163^188^213^238^300,,286,"1,2"
288,3,Which statement best describes your current mobile phone service?,,Contract plan with a monthly bill^Prepaid service where you pay for the minutes you use^Monthly plan with no contract where you pay at the beginning of each month,S,,,,286,"1,2"
289,3,Which mobile phone services would you be willing to consider in the future? (Check all that apply),,Contract plan with a monthly bill^Prepaid service where you pay for the minutes you use^Monthly plan with no contract where you pay at the beginning of each month,M,,,,286,"1,2"
290,14,What is the name of the company who provides your mobile phone service?,,AT&T Wireless^Boost Mobile^Consumer Cellular^Cricket^Google Fi Wireless^MetroPCS^Mint Mobile^Spectrum^Straight Talk^T-Mobile/Sprint^TracFone^Verizon Wireless^Xfinity Mobile^Other (please specify),S,,,,286,"1,2"
291,11,How likely is it that you would recommend this mobile phone service provider to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,286,"1,2"
292,2,Have you switched mobile phone service providers in the past year?,,Yes^No,S,,,,286,"1,2"
293,14,What is the name of the company that previously provided your mobile phone service?,,AT&T Wireless^Boost Mobile^Consumer Cellular^Cricket^Google Fi Wireless^MetroPCS^Mint Mobile^Spectrum^Straight Talk^T-Mobile/Sprint^TracFone^Verizon Wireless^Xfinity Mobile^Other (please specify),S,,,,292,1
294,13,What is the BRAND name of your Smartphone?,,Apple^BlackBerry^Google^HTC^Huawei^LG^Motorola^Nokia^Samsung^Sony^ZTE^Other (please specify)^Other field,S,,,,286,1
295,11,How likely is it that you would recommend this Smartphone BRAND to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,286,1
296,21,Do you use your Smartphone for any of the following activities? (Check all that apply),,"Banking^Business/work^Browsing or looking for a product/service^Comparison shopping/Checking prices^Locating a store or store hours^Making a purchase^Reading customer reviews^Writing a customer review^Receiving text messages with special offers^Buying products via text (Text to Shop)^Redeeming/Scanning coupons while at checkout^Paying for a transaction at a store check-out counter (i.e. mobile payment, mobile wallet, etc.)^Making person-to-person/friend-to-friend money transfers (i.e. via Venmo, Zelle, etc.)^Researching specific products^Scanning a QR code^Reading free content articles (i.e. no paid subscription required)^Reading a paid magazine/newspaper subscription^Watching free videos (i.e. no paid subscription required)^Watching paid videos^Sports Betting^None of the above",M,,,,286,1
297,3,Which of the following best describes how you use your Smartphone?,,"I use my smartphone for basic functions (call, text, email)^I use my smartphone for basic functions and some applications (weather, GPS, social media - e.g. Facebook, Twitter, etc.)^I use my smartphone for all the functionsÖIt's my life.",S,,,,286,1
298,4,Are you planning on getting a new mobile phone (Cell Phone or Smartphone) or switching providers...,,In the next 3 months^In the next 3-6 months^In the next 6-12 months^Not planning on getting a new mobile phone or switching providers,S,,,,,
299,15,Which of the following service provider(s) are you considering for your new mobile phone? (Check all that apply),,AT&T Wireless^Boost Mobile^Consumer Cellular^Cricket^Google Fi Wireless^MetroPCS^Mint Mobile^Spectrum^Straight Talk^T-Mobile/Sprint^TracFone^Verizon Wireless^Xfinity Mobile^Other Service Provider^Not planning to switch service providers,M,,,,298,"1,2,3"
300,1,"Other, please specify:",,,F,,,,299,14
301,15,Why are you considering switching mobile phone service providers? I want better... (Check all that apply),,Coverage^Customer Service^Data Plan^'Free Minutes' Plan^Handset Variety^Internet/Web Access^Music Downloads^Plan Options^Pricing/Value^Reliability (Fewer dropped calls)^Service^Technology^Text Messaging Plans^Video Services^Other (please specify),M,,,,299,"1,2,3,4,5,6,7,8,9,10,11,12,13,14"
302,2,Which of the following mobile phones are you considering? (Check all that apply),,Smartphone^Cell Phone/Feature Phone (non-Smartphone),M,,,,298,"1,2,3"
303,12,Which of the following Smartphones are you considering purchasing? (Check all that apply),,Apple^BlackBerry^Google^HTC^Huawei^LG^Motorola^Nokia^Samsung^Sony^ZTE^Other (please specify),M,,,,302,1
304,19,Which of the following Smartphone features or attributes are most important to you as you consider a Smartphone purchase? (Check all that apply),,Apps available^Battery Life^Brand I trust^Camera/video quality^Compatibility with other devices owned^Fingerprint scanner^5G Speed^Larger screen size^Lightweight/thin style^Memory/Storage capacity^Offered by specific carrier/service provider^Phone color choices^Price^Recommended by family/friends^Screen resolution^Security of data stored on phone^Specific operating system utilized^Virtual assistant^Other (please specify),M,,,,302,1
305,2,Do you use a Tablet device?,,Yes^No,S,,,,,
306,5,Which of the following privacy/security issues concern you regarding your Smartphone and/or Tablet? (Check all that apply),,My location being tracked^My online behavior being tracked^Someone accessing my personal information^Someone accessing my financial data^Other (please specify),M,,,,286,1
307,5,"In your home, which of the following Smart Home Assistants do you use most often? (Choose only one)",,Amazon Echo^Apple HomePod^Google Home^Other^None of the above/Do not use a Smart Home Assistant,S,,,,,
308,1,"Other, please specify:",,,F,,,,307,4
309,10,Do you use your Smart Home Assistant for any of the following activities? (Check all that apply),,"Adding items to a shopping list^Adding items to a to-do list^Controlling other smart home products (e.g. lights, thermostat, etc.)^Getting information (e.g. weather, news, answer to a question, etc.)^Keeping a calendar/scheduling events, appointments, etc.^Playing music/audiobooks^Purchasing food items^Purchasing non-food items^Setting an alarm/timer^Other (please specify)",M,,,,307,"1,2,3,4"
310,3,"How often do you use your Smart Home Assistant? (Regularly means routinely, as a set pattern; Occasionally means no set pattern, as mood suits)",,Regularly^Occasionally^Rarely/Never,S,,,,307,"1,2,3,4"
311,11,How likely is it that you would recommend your Smart Home Assistant to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,307,"1,2,3,4"
312,3,Which of the following best describes how you feel about your Smart Home Assistant? (Choose only one),,"It's a novelty or gadget for short-term entertainment or use.^It's been useful for some applications, like playing music or answering questions.^It's changed the way I operate within my home - I don't know how I ever lived without it.",S,,,,307,"1,2,3,4"
313,5,"To what extent do you agree or disagree with the following statement? ""Alexa is like a friend to me.""",,1 - Strongly disagree^2 - Disagree^3 - Neither disagree nor agree^4 - Agree^5 - Strongly agree,S,AVG,1^2^3^4^5,,307,1
314,5,"To what extent do you agree or disagree with the following statement? ""Google Assistant is like a friend to me.""",,1 - Strongly disagree^2 - Disagree^3 - Neither disagree nor agree^4 - Agree^5 - Strongly agree,S,AVG,1^2^3^4^5,,307,3
315,2,"Do you ""bundle"" any of your home communication services (landline phone, Internet, Cable / Satellite TV, Mobile phone)?",,Yes^No,S,,,,,
316,7,Which services do you bundle? Please choose the one that best fits.,,"Cable TV & Internet^Cable TV, Internet & Mobile Phone^Cable TV, Internet, Mobile Phone & Landline Phone^Cable TV, Internet & Landline Phone^Internet, Mobile Phone & Landline Phone^Satellite TV, Internet, Mobile Phone & Landline Phone^Other (please specify)",S,,,,315,1
317,5,What home communication services do you have? (Check all that apply),,Internet^Cable TV^Satellite TV^Mobile Phone^Landline Phone,M,,,,315,2
318,21,Which company provides your home internet access?,,AT&T^Breezeline^CenturyLink^Cox^DirecTV^Dish Network^Frontier^Google^HughesNet^Optimum^RCN^Sparklight (Cable ONE)^Spectrum^Suddenlink Communications^T-Mobile^Verizon^Windstream^Xfinity (Comcast)^Xtream (Mediacom)^Other^None,S,,,,,
319,1,"Other, please specify:",,,F,,,,318,20
320,2,Do you plan to subscribe to a new home internet provider in the next 6 months?,,Yes^No,S,,,,,
321,31,Do you subscribe to any of the following paid video services? (Check all that apply),,Acorn TV^Amazon Prime Video^Apple TV+^Crunchyroll^DirecTV Stream^Discovery +^Disney+^ESPN+^Fandago At Home (Formerly Vudu)^Filmstruck^FuboTV^Funimation^Google Play^HBO Max^Hulu^Hulu + Live TV^iTunes^MLB.TV^Netflix^NFL Network^Paramount+^Peacock TV^Philo TV^Showtime^Sling TV^Starz^WWE Network^YouTube Premium^YouTube TV^Other^None of the above,M,,,,,
322,1,"Other, please specify:",,,F,,,,321,30
323,20,Do you use any of the following free video streaming services? (Check all that apply),,AMC^Apple TV+^Crackle^Fandago At Home (Formerly Vudu)^Freevee (Formerly IMDb TV)^HBO Max^Kanopy^NewsMax^Peacock TV^Pluto TV^Popcornflix^Redbox Live TV^Syfy Channel^The Roku Channel^Tubi^Twitch.tv^XUMO^YouTube^Other^None of the above,M,,,,,
324,1,"Other, please specify:",,,F,,,,323,19
325,6,When I go shopping  I buy the following Frozen Food Products (Choose the one that best fits your shopping habits for that product.): Appetizers and Ethnic Foods ,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
326,6,Bagels,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
327,6,Baked Goods,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
328,6,Breakfast,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
329,6,Chicken & Turkey,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
330,6,Dinner Entrees,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
331,6,Fish & Seafood,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
332,6,Hamburger Patties,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
333,6,Ice Cream and Frozen Yogurt,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
334,6,Juice,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
335,6,Pasta,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
336,6,Pizza,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
337,6,Pizza Rolls & Snacks,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
338,6,Vegetables,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
339,6,Vegetarian Alternatives,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
340,1,"Chicken & Turkey For each of the following Frozen Food Products, please write in the BRAND NAME of the product you purchase most often. If you don't buy one of the products, please leave it blank.",,,W,20,50,,,
341,1,Dinner Entrees,,,W,20,50,,,
342,1,Fish & Seafood,,,W,20,50,,,
343,1,Ice Cream and Frozen Yogurt,,,W,20,50,,,
344,1,Pizza,,,W,20,50,,,
345,1,Vegetables,,,W,20,50,,,
346,1,At which store do you buy your Frozen Food Products most often? [write-in],,,R,20,50,G,,
347,11,How likely is it that you would recommend this store for Frozen Food Products to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
348,37,What are the reasons you shop this store most often for Frozen Food Products? (Check all that apply),,"Price^Selection^Location^Quality^Service^Advertising^Promotions (sales, coupons, etc.)^Brands available^Carries ""natural"" frozen food products/brands^Shopper loyalty card^Store credit card^Knowledgeable employees^Open 24 hours^One-stop shopping convenience^Store appearance^Store experience^Store layout^Unique products^Wide aisles^Offers buy online, pick up in store service^Trustworthy retailer^Easy to navigate website/mobile site^Secure website/mobile site^Convenience of website/mobile site^No hassle return policy^Product subscription service^Fuel/Gas rewards^Free delivery^One or two day delivery^Same day delivery^Safe environment^Environmentally responsible^Ethical business practices^Socially responsible business^Recommended by friend or relative^Easy to shop from mobile device^Other (please specify)",M,,,,,
349,3,"When shopping at this store, how often are you unable to find the specific product you went there to purchase?",,Regulary^Occasionally^Never,S,,,,,
350,6,What do you do when you can't find the product? (Check all that apply):,,Go to another location of the same retailer^Go to another retail store^Buy it online^Ask a store employee^Ask a store manager^Other (please specify),M,,,,349,"1,2"
351,20,"When you purchase Frozen Food Products, what are the reasons why you buy a particular BRAND? (Check all that apply)",,All natural/organic^Brand I trust^Buy what's on sale^Gluten free^Habit^Have a coupon^Ingredients^It tastes best^Name recognition^Non-GMO ingredients^Price^Saw an advertisement^Quality^Value^Trustworthy brand^Environmentally responsible brand^Ethical business practices^Socially responsible brand^Recommended by friend or relative^Other (please specify),M,,,,,
352,10,How much do you spend on Frozen Food Products per month?,,$5 or less^$6-$10^$11-$15^$16-$20^$21-$25^$26-$30^$31-$35^$36-$40^$41-$50^More than $50 per month,S,AVG,5^8^13^18^23^28^33^38^45.5^60 ,,,
353,7,Approximately what percentage of your Frozen Food purchases do you make ONLINE?,,0% - Do not make these purchases online^1% to 10%^11% to 25%^26% to 50%^51% to 75%^76% to 99%^100%,S,,,,,
354,1,Where do you buy your Frozen Food Products ONLINE most often? [write-in],,,B,20,50,,353,"2,3,4,5,6,7"
355,2,Are you buying more Frozen Food Products since the coronavirus/covid-19 pandemic began in March 2020?,,Yes^No,S,,,,,
375,2,Are you a registered voter?,,Yes^No,S,,,,,
376,2,Did you vote in the last Presidential Election (2024)?,,Yes^No,S,,,,375,1
377,5,What is your political party?,,Republican^Democrat^Independent^Libertarian^Other (please specify),S,,,,375,1
378,3,Do you tend to lean towards either party?,,Lean Republican^Lean Democrat^Do not lean towards either side,S,,,,377,"3,5"
401,3,Rural/Urban/Suburban Classification,,Rural^Urban^Suburban,S,,,,,
3,1,Please enter your Zip Code:,,,Z,,,,,
379,1,SID,,,F,,,,,
380,1,psid,,,F,,,,,
381,1,digid,,,F,,,,,
382,1,prid,,,F,,,,,
383,1,prisn,,,F,,,,,
384,1,tid,,,F,,,,,
385,1,Date,,,F,,,,,
386,1,Start Time,,,F,,,,,
387,1,Finish Time,,,F,,,,,
388,1,Duration (s),,,F,,,,,
389,1,User,,,F,,,,,
390,1,Browser,,,F,,,,,
391,1,Device,,,F,,,,,
392,1,Referrer,,,F,,,,,
393,1,sourceid,,,F,,,,,
394,1,Panelist ID,,,F,,,,,
