291,4,"Women's Dress clothing (Over the next 90 days (July, August and September), do you plan on spending more, the same or less on the following items than you would normally spend at this time of the year?)",,More^Same^Less^Don't Buy,S
292,4,"Women's Casual clothing (Over the next 90 days (July, August and September), do you plan on spending more, the same or less on the following items than you would normally spend at this time of the year?)",,More^Same^Less^Don't Buy,S
293,4,"Men's Dress clothing (Over the next 90 days (July, August and September), do you plan on spending more, the same or less on the following items than you would normally spend at this time of the year?)",,More^Same^Less^Don't Buy,S
294,4,"Men's Casual clothing (Over the next 90 days (July, August and September), do you plan on spending more, the same or less on the following items than you would normally spend at this time of the year?)",,More^Same^Less^Don't Buy,S
295,4,Shoes (---),,More^Same^Less^Don't Buy,S
296,4,Health and Beauty Aids (---),,More^Same^Less^Don't Buy,S
297,4,Going out to eat (---),,More^Same^Less^Don't Buy,S
298,4,Sporting goods (---),,More^Same^Less^Don't Buy,S
299,4,Toys (---),,More^Same^Less^Don't Buy,S
300,4,Electronics (---),,More^Same^Less^Don't Buy,S
301,4,CDs/DVDs/Videos/Books (---),,More^Same^Less^Don't Buy,S
302,4,Groceries (---),,More^Same^Less^Don't Buy,S
303,4,Home Improvement and Hardware supplies (---),,More^Same^Less^Don't Buy,S
304,4,Lawn and garden supplies (---),,More^Same^Less^Don't Buy,S
305,4,"Home furniture (chair, sofa, bed, etc.) (---)",,More^Same^Less^Don't Buy,S
306,4,"Decorative home furnishings (lamps, pictures, etc.) (---)",,More^Same^Less^Don't Buy,S
307,4,Candy (---),,More^Same^Less^Don't Buy,S
308,4,Beer/Wine/Alcohol (---),,More^Same^Less^Don't Buy,S
309,4,Linens/Bedding/Draperies (---),,More^Same^Less^Don't Buy,S
310,4,"Internet Shopping (Over the next 90 days (July, August and September), do you plan on spending more, the same or less than you normally would spend at this time of year shopping by Internet, Catalogue or TV-Home Shopping?)",,More^Same^Less^Don't Use,S
311,4,"Catalogue Shopping (Over the next 90 days (July, August and September), do you plan on spending more, the same or less than you normally would spend at this time of year shopping by Internet, Catalogue or TV-Home Shopping?)",,More^Same^Less^Don't Use,S
312,4,"TV-Home Shopping (Over the next 90 days (July, August and September), do you plan on spending more, the same or less than you normally would spend at this time of year shopping by Internet, Catalogue or TV-Home Shopping?)",,More^Same^Less^Don't Use,S
313,3,Which of the following do you use most often? (Choose only one),,Smartphone^Cell Phone/Feature Phone (non-Smartphone)^None of the above,S
314,17,What is your average mobile phone bill per month?,,$1-$10^$11-$20^$21-$30^$31-$40^$41-$50^$51-$60^$61-$70^$71-$80^$81-$90^$91-$100^$101-$125^$126-$150^$151-$175^$176-$200^$201-$225^$226-$250^$251 or more,S
315,3,Which statement best describes your current mobile phone service?,,Contract plan with a monthly bill^Prepaid service where you pay for the minutes you use^Monthly plan with no contract where you pay at the beginning of each month,S
316,3,Which mobile phone services would you be willing to consider in the future? (Check all that apply),,Contract plan with a monthly bill^Prepaid service where you pay for the minutes you use^Monthly plan with no contract where you pay at the beginning of each month,M
317,17,What is the name of the company who provides your mobile phone service?,,AT&T Wireless^Boost Mobile^Consumer Cellular^Cricket^MetroPCS^Mint Mobile^Spectrum^Straight Talk^T-Mobile/Sprint^TracFone^U.S. Cellular^Verizon Wireless^Virgin Mobile^Walmart Family Mobile^Xfinity Mobile^Other (please specify)^Other field,S
318,11,How likely is it that you would recommend this mobile phone service provider to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S
319,2,Have you switched mobile phone service providers in the past year?,,Yes^No,S
320,17,What is the name of the company that previously provided your mobile phone service?,,AT&T Wireless^Boost Mobile^Consumer Cellular^Cricket^MetroPCS^Mint Mobile^Spectrum^Straight Talk^T-Mobile/Sprint^TracFone^U.S. Cellular^Verizon Wireless^Virgin Mobile^Walmart Family Mobile^Xfinity Mobile^Other (please specify^Other field,S
321,13,What is the BRAND name of your Smartphone?,,Apple^BlackBerry^Google^HTC^Huawei^LG^Motorola^Nokia^Samsung^Sony^ZTE^Other (please specify)^Other field,S
322,11,How likely is it that you would recommend this Smartphone BRAND to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S
323,21,Do you use your Smartphone for any of the following activities? (Check all that apply),,"Banking^Business/work^Browsing or looking for a product/service^Comparison shopping/Checking prices^Locating a store or store hours^Making a purchase^Reading customer reviews^Writing a customer review^Receiving text messages with special offers^Buying products via text (Text to Shop)^Redeeming/Scanning coupons while at checkout^Paying for a transaction at a store check-out counter (i.e. mobile payment, mobile wallet, etc.)^Making person-to-person/friend-to-friend money transfers (i.e. via Venmo, Zelle, etc.)^Researching specific products^Scanning a QR code^Reading free content articles (i.e. no paid subscription required)^Reading a paid magazine/newspaper subscription^Watching free videos (i.e. no paid subscription required)^Watching paid videos^Sports Betting^None of the above",M
324,3,Which of the following best describes how you use your Smartphone?,,"I use my smartphone for basic functions (call, text, email)^I use my smartphone for basic functions and some applications (weather, GPS, social media – e.g. Facebook, Twitter, etc.)^I use my smartphone for all the functions… it’s my life.",S
325,4,Are you planning on getting a new mobile phone (Cell Phone or Smartphone) or switching providers...,,In the next 3 months^In the next 3-6 months^In the next 6-12 months^Not planning on getting a new mobile phone or switching providers,S
326,17,Which of the following service provider(s) are you considering for your new mobile phone? (Check all that apply),,AT&T Wireless^Boost Mobile^Consumer Cellular^Cricket^Metro PCS^Mint Mobile^Spectrum^Straight Talk^T-Mobile/Sprint^TracFone^U.S. Cellular^Verizon Wireless^Virgin Mobile^Walmart Family Mobile^Xfinity Mobile^Other Service Provider^Not planning to switch service providers,M
327,1,"Other, please specify:",,,F
328,16,Why are you considering switching mobile phone service providers? I want better... (Check all that apply),,Coverage^Customer Service^Data Plan^'Free Minutes' Plan^Handset Variety^Internet/Web Access^Music Downloads^Plan Options^Pricing/Value^Reliability (Fewer dropped calls)^Service^Technology^Text Messaging Plans^Video Services^Other (please specify)^Other field,M
329,2,Which of the following mobile phones are you considering? (Check all that apply),,Smartphone^Cell Phone/Feature Phone (non-Smartphone),M
330,13,Which of the following Smartphones are you considering purchasing? (Check all that apply),,Apple^BlackBerry^Google^HTC^Huawei^LG^Motorola^Nokia^Samsung^Sony^ZTE^Other (please specify)^Other field,M
331,20,Which of the following Smartphone features or attributes are most important to you as you consider a Smartphone purchase? (Check all that apply),,Apps available^Battery life^Brand I trust^Camera/video quality^Compatibility with other devices owned^Fingerprint scanner^5G Speed^Larger screen size^Lightweight/thin style^Memory/Storage capacity^Offered by specific carrier/service provider^Phone color choices^Price^Recommended by family/friends^Screen resolution^Security of data stored on phone^Specific operating system utilized^Virtual assistant^Other (please specify)^Other field,M
332,2,Do you use a Tablet device?,,Yes^No,S
333,6,Which of the following privacy/security issues concern you regarding your Smartphone and/or Tablet? (Check all that apply),,My location being tracked^My online behavior being tracked^Someone accessing my personal information^Someone accessing my financial data^Other (please specify)^Other field,M
334,5,"In your home, which of the following Smart Home Assistants do you use most often? (Choose only one)",,Amazon Echo^Apple HomePod^Google Home^Other^None of the above/Do not use a Smart Home Assistant,S
335,1,"Other, please specify:",,,F
336,11,Do you use your Smart Home Assistant for any of the following activities? (Check all that apply),,"Adding items to a shopping list^Adding items to a to-do list^Controlling other smart home products (e.g. lights, thermostat, etc.)^Getting information (e.g. weather, news, answer to a question, etc.)^Keeping a calendar/scheduling events, appointments, etc.^Playing music/audiobooks^Purchasing food items^Purchasing non-food items^Setting an alarm/timer^Other (please specify)^Other field",M
337,3,"How often do you use your Smart Home Assistant? (Regularly means routinely, as a set pattern; Occasionally means no set pattern, as mood suits)",,Regularly^Occasionally^Rarely/Never,S
338,11,How likely is it that you would recommend your Smart Home Assistant to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S
339,3,Which of the following best describes how you feel about your Smart Home Assistant? (Choose only one),,"It’s a novelty or gadget for short-term entertainment or use.^It’s been useful for some applications, like playing music or answering questions.^It’s changed the way I operate within my home – I don’t know how I ever lived without it.",S
340,5,To what extent do you agree or disagree with the following statement? 'Alexa is like a friend to me.',,1 – Strongly disagree^2 – Disagree^3 – Neither disagree nor agree^4 – Agree^5 – Strongly agree,S
341,5,To what extent do you agree or disagree with the following statement? 'Google Assistant is like a friend to me.',,1 – Strongly disagree^2 – Disagree^3 – Neither disagree nor agree^4 – Agree^5 – Strongly agree,S
342,2,"Do you 'bundle' any of your home communication services (landline phone, Internet, Cable / Satellite TV, Mobile phone)?",,Yes^No,S
343,8,Which services do you bundle? Please choose the one that best fits.,,"Cable TV & Internet^Cable TV, Internet & Mobile Phone^Cable TV, Internet, Mobile Phone & Landline Phone^Cable TV, Internet & Landline Phone^Internet, Mobile Phone & Landline Phone^Satellite TV, Internet, Mobile Phone & Landline Phone^Other (please specify)^Other field",S
344,5,What home communication services do you have? (Check all that apply),,Internet^Cable TV^Satellite TV^Mobile Phone^Landline Phone,M
345,21,Which company provides your home internet access?,,AT&T^Breezeline^CenturyLink^Cox^DirecTV^Dish Network^Frontier^Google^HughesNet^Optimum^RCN^Sparklight (Cable ONE)^Spectrum^Suddenlink Communications^T-Mobile^Verizon^Windstream^Xfinity (Comcast)^Xtream (Mediacom)^Other^None,S
346,1,"Other, please specify:",,,F
347,2,Do you plan to subscribe to a new home internet provider in the next 6 months?,,Yes^No,S
348,31,Do you subscribe to any of the following paid video services? (Check all that apply),,Acorn TV^Amazon Prime Video^Apple TV+^Crunchyroll^DirecTV Stream^Discovery +^Disney+^ESPN+^Fandago At Home (Formerly Vudu)^Filmstruck^FuboTV^Funimation^Google Play^HBO Max^Hulu^Hulu + Live TV^iTunes^MLB.TV^Netflix^NFL Network^Paramount+^Peacock TV^Philo TV^Showtime^Sling TV^Starz^WWE Network^YouTube Premium^YouTube TV^Other^None of the above,M
349,1,"Other, please specify:",,,F
350,20,Do you use any of the following free video streaming services? (Check all that apply),,AMC^Apple TV+^Crackle^Fandago At Home (Formerly Vudu)^Freevee (Formerly IMDb TV)^HBO Max^Kanopy^NewsMax^Peacock TV^Pluto TV^Popcornflix^Redbox Live TV^Syfy Channel^The Roku Channel^Tubi^Twitch.tv^XUMO^YouTube^Other^None of the above,M
351,1,"Other, please specify:",,,F
352,6,"Antibacterial Soap (When I go shopping, I buy the following SKIN CARE and COSMETIC PRODUCTS (Choose the one that best fits your shopping habits for that product.):)",,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
353,6,"Beauty Bars (When I go shopping, I buy the following SKIN CARE and COSMETIC PRODUCTS (Choose the one that best fits your shopping habits for that product.):)",,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
354,6,"Body Moisturizer (When I go shopping, I buy the following SKIN CARE and COSMETIC PRODUCTS (Choose the one that best fits your shopping habits for that product.):)",,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
355,6,"Body Wash (When I go shopping, I buy the following SKIN CARE and COSMETIC PRODUCTS (Choose the one that best fits your shopping habits for that product.):)",,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
356,6,"Facial Cleansers (When I go shopping, I buy the following SKIN CARE and COSMETIC PRODUCTS (Choose the one that best fits your shopping habits for that product.):)",,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
357,6,"Facial Moisturizer (When I go shopping, I buy the following SKIN CARE and COSMETIC PRODUCTS (Choose the one that best fits your shopping habits for that product.):)",,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
358,6,"Hand Moisturizer (When I go shopping, I buy the following SKIN CARE and COSMETIC PRODUCTS (Choose the one that best fits your shopping habits for that product.):)",,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
359,6,Cream Foundations (----),,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
360,6,Eye Liners and Pencils (----),,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
361,6,Eye Shadows (----),,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
362,6,Lipliner (----),,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
363,6,Lipsticks (----),,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
364,6,Liquid Foundations (----),,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
365,6,Mascaras (----),,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
366,6,Powders and Blush (----),,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S
367,1,"Antibacterial Soap (For each of the following SKIN CARE and COSMETIC PRODUCTS, please write in the BRAND NAME of the product you purchase most often. If you don't buy one of the products, please leave it blank.)",,,F
368,1,"Body Wash (For each of the following SKIN CARE and COSMETIC PRODUCTS, please write in the BRAND NAME of the product you purchase most often. If you don't buy one of the products, please leave it blank.)",,,F
369,1,"Cosmetic Line (For each of the following SKIN CARE and COSMETIC PRODUCTS, please write in the BRAND NAME of the product you purchase most often. If you don't buy one of the products, please leave it blank.)",,,F
370,1,"Facial Cleansers (For each of the following SKIN CARE and COSMETIC PRODUCTS, please write in the BRAND NAME of the product you purchase most often. If you don't buy one of the products, please leave it blank.)",,,F
371,1,"Moisturizers (For each of the following SKIN CARE and COSMETIC PRODUCTS, please write in the BRAND NAME of the product you purchase most often. If you don't buy one of the products, please leave it blank.)",,,F
372,1,At which store do you buy your SKIN CARE and COSMETIC PRODUCTS most often? [write-in]:,,,F
373,11,How likely is it that you would recommend this store for SKIN CARE and COSMETIC PRODUCTS to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S
374,34,What are the reasons you shop this store most often for SKIN CARE and COSMETIC PRODUCTS? (Check all that apply),,"Price^Selection^Location^Quality^Service^Advertising^Promotions (sales, coupons, etc.)^Brands available^Carries 'natural' skin care and cosmetic products/brands^Shopper loyalty card^Store credit card^Knowledgeable employees^Open 24 hours^One-stop shopping convenience^Store appearance^Store experience^Store layout^Unique products^Wide aisles^Offers buy online, pick up in store service^Trustworthy retailer^Easy to navigate website/mobile site^Secure website/mobile site^Convenience of website/mobile site^No hassle return policy^Product subscription service^Safe Environment^Environmentally responsible business^Ethical business practices^Socially responsible business^Recommended by a friend or relative^Easy to shop from my mobile device^Other (please specify)^Other field",M
375,3,"When shopping at this store, how often are you unable to find the specific product you went there to purchase?",,Regulary^Occasionally^Never,S
376,7,What do you do when you can’t find the product? (Check all that apply):,,Go to another location of the same retailer^Go to another retail store^Buy it online^Ask a store employee^Ask a store manager^Other (please specify)^Other field,M
377,22,"When you purchase SKIN CARE and COSMETIC PRODUCTS, what are the reasons why you buy a particular BRAND? (Check all that apply)",,Brand I trust^Buy what's on sale^CBD/Cannabis ingredients^Fragrance^'Green'/Natural ingredients^Dye or perfume free formulation^Habit^Have a coupon^Ingredients^It works best^Name recognition^Price^Recommended by a friend or relative^Saw an advertisement^Quality^Value^Trustworthy Brand^Environmentally Responsible Brand^Ethical Business Practices^Socially Responsible Brand^Other (please specify)^Other field,M
378,10,How much do you spend on SKIN CARE and COSMETIC PRODUCTS per month?,,$5 or less^$6-$10^$11-$15^$16-$20^$21-$25^$26-$30^$31-$35^$36-$40^$41-$50^More than $50 per month,S
379,7,Approximately what percentage of your SKIN CARE and COSMETIC PRODUCTS purchases do you make ONLINE?,,0% - Do not make these purchases online^1% to 10%^11% to 25%^26% to 50%^51% to 75%^76% to 99%^100%,S
380,1,Where do you buy your SKIN CARE and COSMETIC PRODUCTS ONLINE most often? [write-in],,,F
381,2,Are you buying more SKIN CARE and COSMETIC PRODUCTS since the coronavirus/covid-19 pandemic began in March 2020?,,Yes^No,S
382,5,What is your marital status?,,"Married^Living with Unmarried Partner^Divorced or separated^Widowed^Single, never married",S
383,7,What is the highest level of formal education you have completed?,,Have not graduated high school^Graduated high school^Technical School or Vocational Training^1-3 years of college (Did not graduate)^Associates or Professional Degree^Bachelors Degree^Post college study or degree,S
384,25,"What is the annual total income of your household? If you are not married or not living with someone as married, please report your personal income. (Please remember, your answers are anonymous.)",,"Less than $10,000^$10,000 to $14,999^$15,000 to $19,999^$20,000 to $24,999^$25,000 to $29,999^$30,000 to $34,999^$35,000 to $39,999^$40,000 to $44,999^$45,000 to $49,999^$50,000 to $54,999^$55,000 to $59,999^$60,000 to $64,999^$65,000 to $69,999^$70,000 to $74,999^$75,000 to $79,999^$80,000 to $84,999^$85,000 to $89,999^$90,000 to $94,999^$95,000 to $99,999^$100,000 to $109,999^$110,000 to $119,999^$120,000 to $129,999^$130,000 to $139,999^$140,000 to $149,999^$150,000 or more",S
385,5,Number of persons in your household?,,1^2^3^4^5 or more,S
386,6,How many of the persons in your household are under the age of 18?,,0^1^2^3^4^5 or more,S
387,5,What are the age ranges of the children in your household under the age of 18? (Check all that apply),,Under 2 years old^2 to 5 years old^6 to 9 years old^10 to 12 years old^13 to 17 years old,M
388,2,Are you a Grandparent?,,Yes^No,S
389,3,What is your household status?,,Own^Rent^Live with Parents/Family,S
390,2,"Are you of Hispanic, Latino or Spanish origin?",,Yes^No,S
391,7,Which ONE of the following categories best describes your race? (Choose only one),,African American/Black^Asian^Multi-Racial^Native American^White/Caucasian^Some other race or ethnic heritage^Other field,S
392,6,Which card do you use MOST OFTEN for PERSONAL EXPENDITURES? (Choose only one),,American Express^Discover Card^Master Card^Visa^Store Credit Card^I don’t have a Credit Card,S
393,20,Please check the statement that best describes your place of work:,,"Beauty Shop/Barber Shop^Catering^Church or Religious Organization^Contractor/Maintenance & Repair^Convenience Store (gas stations, food pantry, car wash)^Daycare^Government^Grocery Store^Health Care/Medical organization^Manufacturing^Motel, Hotel, Bed & Breakfast^Office/Administration^Professional Office (i.e. law office, bank, advertising, insurance etc.)^Restaurant^Retail Store^School (Elementary, Vo-Tech, College, Private)^Vending Operator^Other Foodservice (concessions, manufacturing)^Other not listed above^Don't work/Doesn't apply",S
394,1,"Other, please specify:",,,F
395,3,"In your job, do you purchase or influence the purchase of items for the company you work for?",,Yes^No^Don't work/Doesn't apply,S
396,3,"In your job, how often do you travel out-of-town for business?",,Regularly^Occasionally^Never,S
397,12,Is your company planning on purchasing any of the following over the next six months (Check all that apply),,Advertising^Auto or Truck(s)^Cleaning Supplies^Computer Equipment^Health Insurance^Liability Insurance^Office Furniture^Office Supplies^Payroll Services^Telecom Equipment or Services^Website^None of the above,M
398,2,BJ's (Are you a member of any of the following warehouse clubs?),,Yes^No,S
399,2,Costco (Are you a member of any of the following warehouse clubs?),,Yes^No,S
400,2,Sam's Club (Are you a member of any of the following warehouse clubs?),,Yes^No,S
401,2,Are you a registered voter?,,Yes^No,S
402,2,Did you vote in the last Presidential Election (2024)?,,Yes^No,S
403,6,What is your political party?,,Republican^Democrat^Independent^Libertarian^Other (please specify)^Other field,S
404,3,Do you tend to lean towards either party?,,Lean Republican^Lean Democrat^Do not lean towards either side,S
405,1,SID,,,F
406,1,psid,,,F
407,1,digid,,,F
408,1,prid,,,F
409,1,prisn,,,F
410,1,tid,,,F
411,1,Date,,,F
412,1,Start Time,,,F
413,1,Finish Time,,,F
414,1,Duration (s),,,F
415,1,User,,,F
416,1,Browser,,,F
417,1,Device,,,F
418,1,Referrer,,,F
419,1,sourceid,,,F
420,1,Panelist ID,,,F
421,8,What is the annual total income of your household?,,"Less than $15,000^$15,000 to $24,999^$25,000 to $34,999^$35,000 to $49,999^$50,000 to $74,999^$75,000 to $99,999^$100,000 to $149,999^$150,000 or more",S
422,13,Extraversion,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S
423,13,Agreeableness,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S
424,13,Conscientiousness,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S
425,13,Emotional Stability,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S
426,13,Openness to Experiences,,1^1.5^2^2.5^3^3.5^4^4.5^5^5.5^6^6.5^7,S
427,3,Rural/Urban/Suburban Classification,,Rural^Urban^Suburban,S
428,5,Generation,,Gen Z^Millennials^Gen X^Boomers^Seniors,S
