4,2,What is your gender?,,Male^Female,X,,,,,
275,2,Did you purchase/lease a:,,New vehicle^Used vehicle,S,,,,269,2
276,7,Which type of vehicle did you purchase/lease?,,"Car^Truck^Mini-Van^SUV^""Cross-Over"" (A cross between a SUV and a Car)^Hybrid^All Electric",S,,,,269,2
277,43,What make of vehicle did you purchase/lease?,,Acura^Alfa Romeo^Audi^BMW^Buick^Cadillac^Chevrolet^Chrysler/Plymouth^Dodge^Fiat^Ford^GMC^Honda^Hummer^Hyundai^Infiniti^Isuzu^Jaguar^Jeep^Kia^Land Rover^Lexus^Lincoln^Mazda^Mercedes-Benz^Mercury^Mitsubishi^Nissan^Peugeot^Polestar^Porsche^Rivian^Saab^Saturn^Scion^Smart Fortwo (Smart Car)^Subaru^Suzuki^Tesla^Toyota^Volkswagen^Volvo^Other not listed,S,,,,269,2
278,7,What was the cost?,,"Less than $10,000^$10,001 to $15,000^$15,001 to $20,000^$20,001 to $25,000^$25,001 to $30,000^$30,001 to $40,000^Over $40,0000",S,AVG,7500^12500^17500^22500^27500^35000^50000 ,,269,2
279,17,Which of the following motivated you to get a new vehicle? (Check all that apply),,"Financing deals/incentives were too good to pass up^My lease was up^My old car had high mileage^My old car was always in the repair shop^I was tired of my old car, I wanted something new^I wanted a vehicle with new ""tech toys"" (GPS, DVD, etc.)^I wanted a vehicle with better gas mileage^I wanted a vehicle with better safety features^I like the style of the new models^My significant other wanted a new car^Needed another car for my family^My old car ""died""^Needed more room^Car came packaged with internet connectivity^Car came packaged with satellite radio^Driver Assistance Package^Other (please specify)",M,,,,269,2
280,3,"Over the next 90 days (January, February and March), do you plan on spending more, the same or less on the following items than you would normally spend at this time of the year? Children's clothing",,More^Same^Less,S,,,,,
281,3,Women's Dress clothing,,More^Same^Less,S,,,,,
282,3,Women's Casual clothing,,More^Same^Less,S,,,,,
283,3,Men's Dress clothing,,More^Same^Less,S,,,,,
284,3,Men's Casual clothing,,More^Same^Less,S,,,,,
285,3,Shoes,,More^Same^Less,S,,,,,
286,3,Health and Beauty Aids,,More^Same^Less,S,,,,,
287,3,Going out to eat,,More^Same^Less,S,,,,,
288,3,Sporting goods,,More^Same^Less,S,,,,,
289,3,Toys,,More^Same^Less,S,,,,,
290,3,Electronics,,More^Same^Less,S,,,,,
291,3,CDs/DVDs/Videos/Books,,More^Same^Less,S,,,,,
292,3,Groceries,,More^Same^Less,S,,,,,
293,3,Home Improvement and Hardware supplies,,More^Same^Less,S,,,,,
294,3,Lawn and garden supplies,,More^Same^Less,S,,,,,
295,3,"Home furniture (chair, sofa, bed, etc.)",,More^Same^Less,S,,,,,
296,3,"Decorative home furnishings (lamps, pictures, etc.)",,More^Same^Less,S,,,,,
297,3,Candy,,More^Same^Less,S,,,,,
298,3,Beer/Wine/Alcohol,,More^Same^Less,S,,,,,
299,3,Linens/Bedding/Draperies,,More^Same^Less,S,,,,,
300,3,"Over the next 90 days (January, February and March),·do you plan on spending more, the same or less than you normally would spend at this time of year shopping by Internet, Catalogue or TV-Home Shopping? Internet Shopping ",,More^Same^Less,S,,,,,
301,3,Catalogue Shopping,,More^Same^Less,S,,,,,
302,3,TV-Home Shopping,,More^Same^Less,S,,,,,
303,3,Which of the following do you use most often? (Choose only one),,Smartphone^Cell Phone/Feature Phone (non-Smartphone)^None of the above,S,,,,,
304,17,What is your average mobile phone bill per month?,,$1-$10^$11-$20^$21-$30^$31-$40^$41-$50^$51-$60^$61-$70^$71-$80^$81-$90^$91-$100^$101-$125^$126-$150^$151-$175^$176-$200^$201-$225^$226-$250^$251 or more,S,AVG,5.5^15.5^25.5^35.5^45.5^55.5^65.5^75.5^85.5^95.5^113^138^163^188^213^238^300,,303,"1,2"
305,3,Which statement best describes your current mobile phone service?,,Contract plan with a monthly bill^Prepaid service where you pay for the minutes you use^Monthly plan with no contract where you pay at the beginning of each month,S,,,,303,"1,2"
306,3,Which mobile phone services would you be willing to consider in the future? (Check all that apply),,Contract plan with a monthly bill^Prepaid service where you pay for the minutes you use^Monthly plan with no contract where you pay at the beginning of each month,M,,,,303,"1,2"
307,14,What is the name of the company who provides your mobile phone service?,,AT&T Wireless^Boost Mobile^Consumer Cellular^Cricket^Google Fi Wireless^MetroPCS^Mint Mobile^Spectrum^Straight Talk^T-Mobile/Sprint^TracFone^Verizon Wireless^Xfinity Mobile^Other (please specify),S,,,,303,"1,2"
308,11,How likely is it that you would recommend this mobile phone service provider to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,303,"1,2"
309,2,Have you switched mobile phone service providers in the past year?,,Yes^No,S,,,,303,"1,2"
310,14,What is the name of the company that previously provided your mobile phone service?,,AT&T Wireless^Boost Mobile^Consumer Cellular^Cricket^Google Fi Wireless^MetroPCS^Mint Mobile^Spectrum^Straight Talk^T-Mobile/Sprint^TracFone^Verizon Wireless^Xfinity Mobile^Other (please specify),S,,,,303,"1,2"
311,12,What is the BRAND name of your Smartphone?,,Apple^BlackBerry^Google^HTC^Huawei^LG^Motorola^Nokia^Samsung^Sony^ZTE^Other (please specify),S,,,,303,1
312,11,How likely is it that you would recommend this Smartphone BRAND to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,303,1
313,21,Do you use your Smartphone for any of the following activities? (Check all that apply),,"Banking^Business/work^Browsing or looking for a product/service^Comparison shopping/Checking prices^Locating a store or store hours^Making a purchase^Reading customer reviews^Writing a customer review^Receiving text messages with special offers^Buying products via text (Text to Shop)^Redeeming/Scanning coupons while at checkout^Paying for a transaction at a store check-out counter (i.e. mobile payment, mobile wallet, etc.)^Making person-to-person/friend-to-friend money transfers (i.e. via Venmo, Zelle, etc.)^Researching specific products^Scanning a QR code^Reading free content articles (i.e. no paid subscription required)^Reading a paid magazine/newspaper subscription^Watching free videos (i.e. no paid subscription required)^Watching paid videos^Sports Betting^None of the above",M,,,,303,1
314,3,Which of the following best describes how you use your Smartphone?,,"I use my smartphone for basic functions (call, text, email)^I use my smartphone for basic functions and some applications (weather, GPS, social media - e.g. Facebook, Twitter, etc.)^I use my smartphone for all the functionsÖIt's my life.",S,,,,303,1
315,4,Are you planning on getting a new mobile phone (Cell Phone or Smartphone) or switching providers...,,In the next 3 months^In the next 3-6 months^In the next 6-12 months^Not planning on getting a new mobile phone or switching providers,S,,,,,
316,15,Which of the following service provider(s) are you considering for your new mobile phone? (Check all that apply),,AT&T Wireless^Boost Mobile^Consumer Cellular^Cricket^Google Fi Wireless^MetroPCS^Mint Mobile^Spectrum^Straight Talk^T-Mobile/Sprint^TracFone^Verizon Wireless^Xfinity Mobile^Other Service Provider^Not planning to switch service providers,M,,,,315,"1,2,3"
317,1,"Other, please specify:",,,F,,,,316,14
318,15,Why are you considering switching mobile phone service providers? I want better... (Check all that apply),,Coverage^Customer Service^Data Plan^'Free Minutes' Plan^Handset Variety^Internet/Web Access^Music Downloads^Plan Options^Pricing/Value^Reliability (Fewer dropped calls)^Service^Technology^Text Messaging Plans^Video Services^Other (please specify),M,,,,316,"1,2,3,4,5,6,7,8,9,10,11,12,13,14"
319,2,Which of the following mobile phones are you considering? (Check all that apply),,Smartphone^Cell Phone/Feature Phone (non-Smartphone),M,,,,315,"1,2,3"
320,12,Which of the following Smartphones are you considering purchasing? (Check all that apply),,Apple^BlackBerry^Google^HTC^Huawei^LG^Motorola^Nokia^Samsung^Sony^ZTE^Other (please specify),M,,,,319,1
321,19,Which of the following Smartphone features or attributes are most important to you as you consider a Smartphone purchase? (Check all that apply),,Apps available^Battery life^Brand I trust^Camera/video quality^Compatibility with other devices owned^Fingerprint scanner^5G Speed^Larger screen size^Lightweight/thin style^Memory/Storage capacity^Offered by specific carrier/service provider^Phone color choices^Price^Recommended by family/friends^Screen resolution^Security of data stored on phone^Specific operating system utilized^Virtual assistant^Other (please specify),M,,,,319,1
322,2,Do you use a Tablet device?,,Yes^No,S,,,,,
323,5,Which of the following privacy/security issues concern you regarding your Smartphone and/or Tablet? (Check all that apply),,My location being tracked^My online behavior being tracked^Someone accessing my personal information^Someone accessing my financial data^Other (please specify),M,,,,303,1
324,5,"In your home, which of the following Smart Home Assistants do you use most often? (Choose only one)",,Amazon Echo^Apple HomePod^Google Home^Other^None of the above/Do not use a Smart Home Assistant,S,,,,,
325,1,"Other, please specify:",,,F,,,,324,4
326,10,Do you use your Smart Home Assistant for any of the following activities? (Check all that apply),,"Adding items to a shopping list^Adding items to a to-do list^Controlling other smart home products (e.g. lights, thermostat, etc.)^Getting information (e.g. weather, news, answer to a question, etc.)^Keeping a calendar/scheduling events, appointments, etc.^Playing music/audiobooks^Purchasing food items^Purchasing non-food items^Setting an alarm/timer^Other (please specify)",M,,,,324,"1,2,3,4"
327,3,"How often do you use your Smart Home Assistant? (Regularly means routinely, as a set pattern; Occasionally means no set pattern, as mood suits)",,Regularly^Occasionally^Rarely/Never,S,,,,324,"1,2,3,4"
328,11,How likely is it that you would recommend your Smart Home Assistant to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,324,"1,2,3,4"
329,3,Which of the following best describes how you feel about your Smart Home Assistant? (Choose only one),,"It's a novelty or gadget for short-term entertainment or use.^It's been useful for some applications, like playing music or answering questions.^It's changed the way I operate within my home - I don't know how I ever lived without it.",S,,,,324,"1,2,3,4"
330,5,"To what extent do you agree or disagree with the following statement? ""Alexa is like a friend to me.""",,1 - Strongly disagree^2 - Disagree^3 - Neither disagree nor agree^4 - Agree^5 - Strongly agree,S,AVG,1^2^3^4^5,,324,1
331,5,"To what extent do you agree or disagree with the following statement? ""Google Assistant is like a friend to me.""",,1 - Strongly disagree^2 - Disagree^3 - Neither disagree nor agree^4 - Agree^5 - Strongly agree,S,AVG,1^2^3^4^5,,324,3
332,2,"Do you ""bundle"" any of your home communication services (landline phone, Internet, Cable / Satellite TV, Mobile phone)?",,Yes^No,S,,,,,
333,7,Which services do you bundle? Please choose the one that best fits.,,"Cable TV & Internet^Cable TV, Internet & Mobile Phone^Cable TV, Internet, Mobile Phone & Landline Phone^Cable TV, Internet & Landline Phone^Internet, Mobile Phone & Landline Phone^Satellite TV, Internet, Mobile Phone & Landline Phone^Other (please specify)",S,,,,332,1
334,5,What home communication services do you have? (Check all that apply),,Internet^Cable TV^Satellite TV^Mobile Phone^Landline Phone,M,,,,332,2
335,16,Which company provides your home internet access?,,AT&T^CenturyLink^Cox^DirecTV^Dish Network^Frontier^Google^HughesNet^Optimum^Sparklight (Cable ONE)^Spectrum^T-Mobile^Verizon^Xfinity (Comcast)^Other^None,S,,,,,
336,1,"Other, please specify:",,,F,,,,335,15
337,2,Do you plan to subscribe to a new home internet provider in the next 6 months?,,Yes^No,S,,,,,
338,28,Do you subscribe to any of the following paid video services? (Check all that apply),,Acorn TV^Amazon Prime Video^Apple TV+^Crunchyroll^DirecTV Stream^Discovery +^Disney+^ESPN+^Fandago At Home (Formerly Vudu)^FuboTV^Google Play^HBO Max^Hulu^Hulu + Live TV^iTunes^MLB.TV^Netflix^NFL Network^Paramount+^Peacock TV^Philo TV^Showtime^Sling TV^Starz^YouTube Premium^YouTube TV^Other^None of the above,M,,,,,
339,1,"Other, please specify:",,,F,,,,338,27
340,20,Do you use any of the following free video streaming services? (Check all that apply),,AMC^Apple TV+^Crackle^Fandago At Home (Formerly Vudu)^Freevee (Formerly IMDb TV)^HBO Max^Kanopy^NewsMax^Peacock TV^Pluto TV^Popcornflix^Redbox Live TV^Syfy Channel^The Roku Channel^Tubi^Twitch.tv^XUMO^YouTube^Other^None of the above,M,,,,,
341,1,"Other, please specify:",,,F,,,,340,19
342,6,"When I go shopping, I buy the following Household Cleaning Products: (Choose the one that best fits your shopping habits for that product.) Air Fresheners",,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
343,6,All Purpose Cleaners,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
344,6,Bathroom Cleaners,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
345,6,Dish Detergent,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
346,6,Dishwasher Detergent,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
347,6,Disinfectant Sprays,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
348,6,Drain Cleaners,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
349,6,Floor Cleaners,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
350,6,Furniture Polish,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
351,6,Glass Cleaners,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
352,6,"Insect Control Products (i.e. insecticides, etc.)",,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
353,6,Laundry Detergent,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
354,6,Mops and Brooms,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
355,6,Paper Towels,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
356,6,Trash Bags,,Once a week^2-3 times a month^Once a month^Every other month^Other^Never,S,,,,,
357,1,"For each of the following Household Cleaning Products, please write in the BRAND NAME of the product you purchase most often. If you don't buy one of the products, please leave it blank. Air Fresheners",,,W,20,50,,,
358,1,Bathroom Cleaners,,,W,20,50,,,
359,1,Dish Detergents,,,W,20,50,,,
360,1,Dishwasher Detergent,,,W,20,50,,,
361,1,Glass Cleaner,,,W,20,50,,,
362,1,Paper Towels,,,W,20,50,,,
363,1,At which store do you buy your Household Cleaning Products most often? [write-in],,,R,20,50,G,,
364,11,How likely is it that you would recommend this store for Household Cleaning Products to a friend or colleague?,,0 - Not At All Likely^1^2^3^4^5^6^7^8^9^10 - Extremely Likely,S,,,,,
365,36,What are the reasons you shop this store most often for Household Cleaning Products? (Check all that apply),,"Price^Selection^Location^Quality^Service^Advertising^Promotions (sales, coupons, etc.)^Brands available^Carries 'natural' cleaning products/brands^Shopper loyalty card^Store credit card^Knowledgeable employees^Open 24 hours^One-stop shopping convenience^Store appearance^Store experience^Store layout^Unique products^Wide aisles^Offers buy online, pick up in store^Trustworthy retailer^Easy to navigate website/mobile site^Secure website/mobile site^Convenience of website/mobile site^No hassle return policy^Product subscription service^Free delivery^One or two day delivery^Same day delivery^Safe environment^Environmentally responsible business^Ethical business practices^Socially responsible business^Recommended by a friend or relative^Easy to shop from my mobile device^Other (please specify)",M,,,,,
366,3,"When shopping at this store, how often are you unable to find the specific product you went there to purchase?",,Regulary^Occasionally^Never,S,,,,,
367,6,What do you do when you can't find the product? (Check all that apply):,,Go to another location of the same retailer^Go to another retail store^Buy it online^Ask a store employee^Ask a store manager^Other (please specify),M,,,,366,"1,2"
368,21,"When you purchase Household Cleaning Products, what are the reasons why you buy a particular BRAND? (Check all that apply)",,Antibacterial formula^Brand I trust^Buy what's on sale^Disposable^Fragrance^'Green'/natural ingredients^Dye or perfume free formulation^Habit^Have a coupon^It works best^Name recognition^Price^Recommended by a friend or relative^Saw an advertisement^Quality^Variety^Trustworthy brand^Environmentally responsible brand^Ethical business practices^Societally responsible brand^Other (please specify),M,,,,,
369,10,How much do you spend on Household Cleaning Products per month?,,$5 or less^$6-$10^$11-$15^$16-$20^$21-$25^$26-$30^$31-$35^$36-$40^$41-$50^More than $50 per month,S,AVG,5^8^13^18^23^28^33^38^45.5^60 ,,,
370,7,Approximately what percentage of your Household Cleaning Products purchases do you make ONLINE?,,0% - Do not make these purchases online^1% to 10%^11% to 25%^26% to 50%^51% to 75%^76% to 99%^100%,S,,,,,
371,1,Where do you buy your Household Cleaning Products ONLINE most often? [write-in] (If you don't buy these products online please leave it blank.),,,B,20,50,,370,"2,3,4,5,6,7"
372,2,Are you buying more HOUSEHOLD CLEANING PRODUCTS since the coronavirus/covid-19 pandemic began in March 2020?,,Yes^No,S,,,,,
392,2,Are you a registered voter?,,Yes^No,S,,,,,
393,2,Did you vote in the 2024 Presidential Election?,,Yes^No,S,,,,392,1
394,5,What is your political party?,,Republican^Democrat^Independent^Libertarian^Other (please specify),S,,,,392,1
395,3,Do you tend to lean towards either party?,,Lean Republican^Lean Democrat^Do not lean towards either side,S,,,,394,"3,5"
418,3,Rural/Urban/Suburban Classification,,Rural^Urban^Suburban,S,,,,,
3,1,Zip:,,,Z,,,,,
402,1,Date,,,D,,,,,
396,1,SID,,,F,,,,,
397,1,psid,,,F,,,,,
398,1,digid,,,F,,,,,
399,1,prid,,,F,,,,,
400,1,prisn,,,F,,,,,
401,1,tid,,,F,,,,,
403,1,Start Time,,,F,,,,,
404,1,Finish Time,,,F,,,,,
405,1,Duration (s),,,F,,,,,
406,1,User,,,F,,,,,
407,1,Browser,,,F,,,,,
408,1,Device,,,F,,,,,
409,1,Referrer,,,F,,,,,
410,1,sourceid,,,F,,,,,
411,1,Panelist ID,,,F,,,,,
